=======================================================
🕷  掌上高考 多年份录取数据爬虫（自适应版）
📅 目标年份: 2022, 2021, 2020
🔄 断点续爬模式
=======================================================

📋 从缓存加载学校列表：2955 所

=======================================================
📅 开始爬取 2022 年数据
=======================================================
📂 恢复进度(2022)：已完成 1000 所，插入 70319 条
🚀 从第 1001 所开始（共 2955 所），当前延迟 4s


[2021] [2182/2955] 松原职业技术学院     | 98338 条 | 192.7min | 剩余68min | 延迟4s  
[2021] [2183/2955] 苏州工业园区职业技术学院 | 98357 条 | 192.8min | 剩余68min | 延迟4s  
[2021] [2184/2955] 苏州信息职业技术学院   | 98381 条 | 192.9min | 剩余68min | 延迟4s  
[2021] [2185/2955] 太原城市职业技术学院   | 98395 条 | 192.9min | 剩余68min | 延迟4s  
[2021] [2186/2955] 唐山科技职业技术学院   | 98407 条 | 193.0min | 剩余68min | 延迟4s  
[2021] [2187/2955] 天津工业职业学院     | 98409 条 | 193.1min | 剩余68min | 延迟4s  
[2021] [2188/2955] 天津石油职业技术学院   | 98451 条 | 193.2min | 剩余68min | 延迟4s  
[2021] [2189/2955] 铁门关职业技术学院    | 98492 条 | 193.3min | 剩余68min | 延迟4s  
[2021] [2190/2955] 吐鲁番职业技术学院    | 98505 条 | 193.3min | 剩余68min | 延迟4s  
[2021] [2191/2955] 乌海职业技术学院     | 98512 条 | 193.4min | 剩余68min | 延迟4s  
[2021] [2192/2955] 武汉工程职业技术学院   | 98518 条 | 193.5min | 剩余67min | 延迟4s  
[2021] [2193/2955] 武汉铁路桥梁职业学院   | 98552 条 | 193.5min | 剩余67min | 延迟4s  
[2021] [2194/2955] 仙桃职业学院       | 98595 条 | 193.6min | 剩余67min | 延迟4s  
[2021] [2195/2955] 新疆工业职业技术学院   | 98640 条 | 193.7min | 剩余67min | 延迟4s  
[2021] [2196/2955] 新疆建设职业技术学院   | 98658 条 | 193.8min | 剩余67min | 延迟4s  
[2021] [2197/2955] 新疆铁道职业技术学院   | 98670 条 | 193.9min | 剩余67min | 延迟4s  
[2021] [2198/2955] 新疆应用职业技术学院   | 98682 条 | 193.9min | 剩余67min | 延迟4s  
[2021] [2199/2955] 宣城职业技术学院     | 98686 条 | 194.0min | 剩余67min | 延迟4s  
[2021] [2200/2955] 许昌电气职业学院     | 98707 条 | 194.1min | 剩余67min | 延迟4s  
[2021] [2201/2955] 徐州生物工程职业技术学院 | 98714 条 | 194.2min | 剩余67min | 延迟4s  
[2021] [2202/2955] 延边职业技术学院     | 98750 条 | 194.2min | 剩余67min | 延迟4s  
[2021] [2203/2955] 云南能源职业技术学院   | 98774 条 | 194.3min | 剩余66min | 延迟4s  
[2021] [2204/2955] 云南轻纺职业学院     | 98782 条 | 194.4min | 剩余66min | 延迟4s  
[2021] [2205/2955] 云南水利水电职业学院   | 98784 条 | 194.4min | 剩余66min | 延迟4s  
[2021] [2206/2955] 云南现代职业技术学院   | 98794 条 | 194.5min | 剩余66min | 延迟4s  
[2021] [2207/2955] 云南锡业职业技术学院   | 98796 条 | 194.6min | 剩余66min | 延迟4s  
[2021] [2208/2955] 枣庄科技职业学院     | 98798 条 | 194.6min | 剩余66min | 延迟4s  
[2021] [2209/2955] 张家口职业技术学院    | 98837 条 | 194.7min | 剩余66min | 延迟4s  
[2021] [2210/2955] 浙江邮电职业技术学院   | 98859 条 | 194.8min | 剩余66min | 延迟4s  
[2021] [2211/2955] 郑州工业安全职业学院   | 98890 条 | 194.9min | 剩余66min | 延迟4s  
[2021] [2212/2955] 周口职业技术学院     | 98893 条 | 195.0min | 剩余66min | 延迟4s  
[2021] [2213/2955] 驻马店职业技术学院    | 98917 条 | 195.0min | 剩余66min | 延迟4s  
[2021] [2214/2955] 安阳幼儿师范高等专科学校 | 98922 条 | 195.1min | 剩余65min | 延迟4s  
[2021] [2215/2955] 保定幼儿师范高等专科学校 | 98936 条 | 195.2min | 剩余65min | 延迟4s  
[2021] [2216/2955] 毕节幼儿师范高等专科学校 | 98954 条 | 195.2min | 剩余65min | 延迟4s  
[2021] [2217/2955] 沧州幼儿师范高等专科学校 | 98965 条 | 195.3min | 剩余65min | 延迟4s  
[2021] [2218/2955] 长春师范高等专科学校   | 98975 条 | 195.4min | 剩余65min | 延迟4s  
[2021] [2219/2955] 长沙幼儿师范高等专科学校 | 99006 条 | 195.5min | 剩余65min | 延迟4s  
[2021] [2220/2955] 长治幼儿师范高等专科学校 | 99008 条 | 195.5min | 剩余65min | 延迟4s  
[2021] [2221/2955] 崇左幼儿师范高等专科学校 | 99010 条 | 195.6min | 剩余65min | 延迟4s  
[2021] [2222/2955] 川北幼儿师范高等专科学校 | 99012 条 | 195.7min | 剩余65min | 延迟4s  
[2021] [2223/2955] 川南幼儿师范高等专科学校 | 99028 条 | 195.7min | 剩余65min | 延迟4s  
[2021] [2224/2955] 大同师范高等专科学校   | 99046 条 | 195.8min | 剩余64min | 延迟4s  
[2021] [2225/2955] 抚顺师范高等专科学校   | 99052 条 | 195.9min | 剩余64min | 延迟4s  
[2021] [2226/2955] 阜阳幼儿师范高等专科学校 | 99081 条 | 196.0min | 剩余64min | 延迟4s  
[2021] [2227/2955] 抚州幼儿师范高等专科学校 | 99083 条 | 196.0min | 剩余64min | 延迟4s  
[2021] [2228/2955] 赣州师范高等专科学校   | 99110 条 | 196.1min | 剩余64min | 延迟4s  
[2021] [2229/2955] 广东江门幼儿师范高等专科学校 | 99153 条 | 196.2min | 剩余64min | 延迟4s  
[2021] [2230/2955] 广东茂名幼儿师范专科学校 | 99158 条 | 196.3min | 剩余64min | 延迟4s  
[2021] [2231/2955] 哈尔滨幼儿师范高等专科学校 | 99196 条 | 196.3min | 剩余64min | 延迟4s  
[2021] [2232/2955] 海南外国语职业学院    | 99225 条 | 196.4min | 剩余64min | 延迟4s  
[2021] [2233/2955] 邯郸幼儿师范高等专科学校 | 99264 条 | 196.5min | 剩余64min | 延迟4s  
[2021] [2234/2955] 河北对外经贸职业学院   | 99284 条 | 196.6min | 剩余64min | 延迟4s  
[2021] [2235/2955] 河北女子职业技术学院   | 99321 条 | 196.7min | 剩余63min | 延迟4s  
[2021] [2236/2955] 河北正定师范高等专科学校 | 99338 条 | 196.7min | 剩余63min | 延迟4s  
[2021] [2237/2955] 鹤岗师范高等专科学校   | 99353 条 | 196.8min | 剩余63min | 延迟4s  
[2021] [2238/2955] 黑龙江幼儿师范高等专科学校 | 99394 条 | 196.9min | 剩余63min | 延迟4s  
[2021] [2239/2955] 衡阳幼儿师范高等专科学校 | 99426 条 | 197.0min | 剩余63min | 延迟4s  
[2021] [2240/2955] 怀化师范高等专科学校   | 99428 条 | 197.0min | 剩余63min | 延迟4s  
[2021] [2241/2955] 湖北幼儿师范高等专科学校 | 99430 条 | 197.1min | 剩余63min | 延迟4s  
[2021] [2242/2955] 晋中师范高等专科学校   | 99452 条 | 197.2min | 剩余63min | 延迟4s  
[2021] [2243/2955] 锦州师范高等专科学校   | 99457 条 | 197.2min | 剩余63min | 延迟4s  
[2021] [2244/2955] 昆明幼儿师范高等专科学校 | 99486 条 | 197.3min | 剩余63min | 延迟4s  
[2021] [2245/2955] 辽宁民族师范高等专科学校 | 99488 条 | 197.4min | 剩余63min | 延迟4s  
[2021] [2246/2955] 辽宁特殊教育师范高等专科学校 | 99517 条 | 197.5min | 剩余62min | 延迟4s  
[2021] [2247/2955] 六盘水幼儿师范高等专科学校 | 99529 条 | 197.5min | 剩余62min | 延迟4s  
[2021] [2248/2955] 马鞍山师范高等专科学校  | 99541 条 | 197.6min | 剩余62min | 延迟4s  
[2021] [2249/2955] 南通师范高等专科学校   | 99546 条 | 197.7min | 剩余62min | 延迟4s  
[2021] [2250/2955] 内蒙古民族幼儿师范高等专科学校 | 99564 条 | 197.7min | 剩余62min | 延迟4s  
[2021] [2251/2955] 宁夏幼儿师范高等专科学校 | 99571 条 | 197.8min | 剩余62min | 延迟4s  
[2021] [2252/2955] 黔南民族幼儿师范高等专科学校 | 99577 条 | 197.9min | 剩余62min | 延迟4s  
[2021] [2253/2955] 青岛幼儿师范高等专科学校 | 99587 条 | 197.9min | 剩余62min | 延迟4s  
[2021] [2254/2955] 钦州幼儿师范高等专科学校 | 99588 条 | 198.0min | 剩余62min | 延迟4s  
[2021] [2255/2955] 齐齐哈尔高等师范专科学校 | 99596 条 | 198.1min | 剩余62min | 延迟4s  
[2021] [2256/2955] 上饶幼儿师范高等专科学校 | 99644 条 | 198.2min | 剩余62min | 延迟4s  
[2021] [2257/2955] 石家庄幼儿师范高等专科学校 | 99682 条 | 198.3min | 剩余61min | 延迟4s  
[2021] [2258/2955] 朔州师范高等专科学校   | 99726 条 | 198.3min | 剩余61min | 延迟4s  
[2021] [2259/2955] 太原幼儿师范高等专科学校 | 99745 条 | 198.4min | 剩余61min | 延迟4s  
[2021] [2260/2955] 唐山幼儿师范高等专科学校 | 99763 条 | 198.5min | 剩余61min | 延迟4s  
[2021] [2261/2955] 铁岭师范高等专科学校   | 99797 条 | 198.6min | 剩余61min | 延迟4s  
[2021] [2262/2955] 桐城师范高等专科学校   | 99830 条 | 198.6min | 剩余61min | 延迟4s  
[2021] [2263/2955] 湘南幼儿师范高等专科学校 | 99839 条 | 198.7min | 剩余61min | 延迟4s  
[2021] [2264/2955] 湘西民族职业技术学院   | 99858 条 | 198.8min | 剩余61min | 延迟4s  
[2021] [2265/2955] 湘中幼儿师范高等专科学校 | 99872 条 | 198.9min | 剩余61min | 延迟4s  
[2021] [2266/2955] 西昌民族幼儿师范高等��科学校 | 99890 条 | 198.9min | 剩余61min | 延迟4s  
[2021] [2267/2955] 盐城幼儿师范高等专科学校 | 99894 条 | 199.0min | 剩余61min | 延迟4s  
[2021] [2268/2955] 阳泉师范高等专科学校   | 99926 条 | 199.1min | 剩余60min | 延迟4s  
[2021] [2269/2955] 烟台幼儿师范高等专科学校 | 99942 条 | 199.1min | 剩余60min | 延迟4s  
[2021] [2270/2955] 宜春幼儿师范高等专科学校 | 99944 条 | 199.2min | 剩余60min | 延迟4s  
[2021] [2271/2955] 永州师范高等专科学校   | 99968 条 | 199.3min | 剩余60min | 延迟4s  
[2021] [2272/2955] 运城师范高等专科学校   | 99978 条 | 199.3min | 剩余60min | 延迟4s  
[2021] [2273/2955] 运城幼儿师范高等专科学校 | 99992 条 | 199.4min | 剩余60min | 延迟4s  
[2021] [2274/2955] 湛江幼儿师范专科学校   | 100007 条 | 199.5min | 剩余60min | 延迟4s  
[2021] [2275/2955] 驻马店幼儿师范高等专科学校 | 100035 条 | 199.6min | 剩余60min | 延迟4s  
[2021] [2276/2955] 安徽林业职业技术学院   | 100037 条 | 199.6min | 剩余60min | 延迟4s  
[2021] [2277/2955] 赤峰应用技术职业学院   | 100039 条 | 199.7min | 剩余60min | 延迟4s  
[2021] [2278/2955] 大理农林职业技术学院   | 100041 条 | 199.8min | 剩余59min | 延迟4s  
[2021] [2279/2955] 鄂尔多斯生态环境职业学院 | 100049 条 | 199.8min | 剩余59min | 延迟4s  
[2021] [2280/2955] 甘肃农业职业技术学院   | 100051 条 | 199.9min | 剩余59min | 延迟4s  
[2021] [2281/2955] 甘肃畜牧工程职业技术学院 | 100055 条 | 200.0min | 剩余59min | 延迟4s  
[2021] [2282/2955] 广东茂名农林科技职业学院 | 100063 条 | 200.0min | 剩余59min | 延迟4s  
[2021] [2283/2955] 黑龙江林业职业技术学院  | 100077 条 | 200.1min | 剩余59min | 延迟4s  
[2021] [2284/2955] 黑龙江农业职业技术学院  | 100106 条 | 200.2min | 剩余59min | 延迟4s  
[2021] [2285/2955] 黑龙江生态工程职业学院  | 100127 条 | 200.3min | 剩余59min | 延迟4s  
[2021] [2286/2955] 河南林业职业学院     | 100152 条 | 200.3min | 剩余59min | 延迟4s  
[2021] [2287/2955] 江西农业工程职业学院   | 100154 条 | 200.4min | 剩余59min | 延迟4s  
[2021] [2288/2955] 辽宁职业学院       | 100173 条 | 200.5min | 剩余59min | 延迟4s  
[2021] [2289/2955] 南通科技职业学院     | 100202 条 | 200.6min | 剩余58min | 延迟4s  
[2021] [2290/2955] 南阳农业职业学院     | 100235 条 | 200.6min | 剩余58min | 延迟4s  
[2021] [2291/2955] 宁夏葡萄酒与防沙治沙职业技术学院 | 100255 条 | 200.7min | 剩余58min | 延迟4s  
[2021] [2292/2955] 青海农牧科技职业学院   | 100261 条 | 200.8min | 剩余58min | 延迟4s  
[2021] [2293/2955] 山西林业职业技术学院   | 100278 条 | 200.8min | 剩余58min | 延迟4s  
[2021] [2294/2955] 山西运城农业职业技术学院 | 100290 条 | 200.9min | 剩余58min | 延迟4s  
[2021] [2295/2955] 伊犁职业技术学院     | 100294 条 | 201.0min | 剩余58min | 延迟4s  
[2021] [2296/2955] 玉溪农业职业技术学院   | 100308 条 | 201.1min | 剩余58min | 延迟4s  
[2021] [2297/2955] 安徽卫生健康职业学院   | 100319 条 | 201.1min | 剩余58min | 延迟4s  
[2021] [2298/2955] 保山中医药高等专科学校  | 100335 条 | 201.2min | 剩余58min | 延迟4s  
[2021] [2299/2955] 毕节医学高等专科学校   | 100339 条 | 201.3min | 剩余58min | 延迟4s  
[2021] [2300/2955] 承德护理职业学院     | 100360 条 | 201.3min | 剩余57min | 延迟4s  
[2021] [2301/2955] 楚雄医药高等专科学校   | 100397 条 | 201.4min | 剩余57min | 延迟4s  
[2021] [2302/2955] 大理护理职业学院     | 100437 条 | 201.5min | 剩余57min | 延迟4s  
[2021] [2303/2955] 大庆医学高等专科学校   | 100441 条 | 201.6min | 剩余57min | 延迟4s  
[2021] [2304/2955] 达州中医药职业学院    | 100479 条 | 201.6min | 剩余57min | 延迟4s  
[2021] [2305/2955] 福建生物工程职业技术学院 | 100483 条 | 201.7min | 剩余57min | 延迟4s  
[2021] [2306/2955] 赣南卫生健康职业学院   | 100504 条 | 201.8min | 剩余57min | 延迟4s  
[2021] [2307/2955] 广东江门中医药职业学院  | 100532 条 | 201.9min | 剩余57min | 延迟4s  
[2021] [2308/2955] 广东茂名健康职业学院   | 100539 条 | 201.9min | 剩余57min | 延迟4s  
[2021] [2309/2955] 贵州护理职业技术学院   | 100556 条 | 202.0min | 剩余57min | 延迟4s  
[2021] [2310/2955] 贵州健康职业学院     | 100565 条 | 202.1min | 剩余57min | 延迟4s  
[2021] [2311/2955] 海南卫生健康职业学院   | 100582 条 | 202.2min | 剩余56min | 延迟4s  
[2021] [2312/2955] 河南护理职业学院     | 100616 条 | 202.2min | 剩余56min | 延迟4s  
[2021] [2313/2955] 河南推拿职业学院     | 100648 条 | 202.3min | 剩余56min | 延迟4s  
[2021] [2314/2955] 红河卫生职业学院     | 100671 条 | 202.4min | 剩余56min | 延迟4s  
[2021] [2315/2955] 湖北中医药高等专科学校  | 100673 条 | 202.5min | 剩余56min | 延迟4s  
[2021] [2316/2955] 惠州卫生职业技术学院   | 100733 条 | 202.6min | 剩余56min | 延迟4s  
[2021] [2317/2955] 湖南食品药品职业学院   | 100763 条 | 202.6min | 剩余56min | 延迟4s  
[2021] [2318/2955] 江西医学高等专科学校   | 100785 条 | 202.7min | 剩余56min | 延迟4s  
[2021] [2319/2955] 廊坊卫生职业学院     | 100852 条 | 202.8min | 剩余56min | 延迟4s  
[2021] [2320/2955] 南昌健康职业技术学院   | 100893 条 | 202.9min | 剩余56min | 延迟4s  
[2021] [2321/2955] 内江卫生与健康职业学院  | 100895 条 | 203.0min | 剩余56min | 延迟4s  
[2021] [2322/2955] 萍乡卫生职业学院     | 100905 条 | 203.0min | 剩余55min | 延迟4s  
[2021] [2323/2955] 濮阳医学高等专科学校   | 100926 条 | 203.1min | 剩余55min | 延迟4s  
[2021] [2324/2955] 商丘医学高等专科学校   | 100944 条 | 203.2min | 剩余55min | 延迟4s  
[2021] [2325/2955] 山西卫生健康职业学院   | 100981 条 | 203.3min | 剩余55min | 延迟4s  
[2021] [2326/2955] 山西药科职业学院     | 100987 条 | 203.3min | 剩余55min | 延迟4s  
[2021] [2327/2955] 泰山护理职业学院     | 101001 条 | 203.4min | 剩余55min | 延迟4s  
[2021] [2328/2955] 天津生物工程职业技术学院 | 101015 条 | 203.5min | 剩余55min | 延迟4s  
[2021] [2329/2955] 铁岭卫生职业学院     | 101064 条 | 203.6min | 剩余55min | 延迟4s  
[2021] [2330/2955] 皖北卫生职业学院     | 101094 条 | 203.6min | 剩余55min | 延迟4s  
[2021] [2331/2955] 皖西卫生职业学院     | 101113 条 | 203.7min | 剩余55min | 延迟4s  
[2021] [2332/2955] 乌兰察布医学高等专科学校 | 101129 条 | 203.8min | 剩余55min | 延迟4s  
[2021] [2333/2955] 运城护理职业学院     | 101139 条 | 203.8min | 剩余54min | 延迟4s  
[2021] [2334/2955] 昭通卫生职业学院     | 101166 条 | 203.9min | 剩余54min | 延迟4s  
[2021] [2335/2955] 郑州卫生健康职业学院   | 101170 条 | 204.0min | 剩余54min | 延迟4s  
[2021] [2336/2955] 安徽国际商务职业学院   | 101179 条 | 204.1min | 剩余54min | 延迟4s  
[2021] [2337/2955] 安徽审计职业学院     | 101185 条 | 204.1min | 剩余54min | 延迟4s  
[2021] [2338/2955] 保险职业学院       | 101208 条 | 204.2min | 剩余54min | 延迟4s  
[2021] [2339/2955] 长春金融高等专科学校   | 101254 条 | 204.3min | 剩余54min | 延迟4s  
[2021] [2340/2955] 重庆旅游职业学院     | 101312 条 | 204.4min | 剩余54min | 延迟4s  
[2021] [2341/2955] 甘肃财贸职业学院     | 101332 条 | 204.5min | 剩余54min | 延迟4s  
[2021] [2342/2955] 广东财贸职业学院     | 101338 条 | 204.5min | 剩余54min | 延迟4s  
[2021] [2343/2955] 广东南华工商职业学院   | 101357 条 | 204.6min | 剩余54min | 延迟4s  
[2021] [2344/2955] 广西工商职业技术学院   | 101396 条 | 204.7min | 剩余53min | 延迟4s  
[2021] [2345/2955] 广西金融职业技术学院   | 101400 条 | 204.7min | 剩余53min | 延迟4s  
[2021] [2346/2955] 广西物流职业技术学院   | 101429 条 | 204.8min | 剩余53min | 延迟4s  
[2021] [2347/2955] 贵州财经职业学院     | 101434 条 | 204.9min | 剩余53min | 延迟4s  
[2021] [2348/2955] 贵州电子商务职业技术学院 | 101441 条 | 205.0min | 剩余53min | 延迟4s  
[2021] [2349/2955] 贵州经贸职业技术学院   | 101446 条 | 205.0min | 剩余53min | 延迟4s  
[2021] [2350/2955] 黑龙江旅游职业技术学院  | 101453 条 | 205.1min | 剩余53min | 延迟4s  
[2021] [2351/2955] 黑龙江商业职业学院    | 101483 条 | 205.2min | 剩余53min | 延迟4s  
[2021] [2352/2955] 河南工业贸易职业学院   | 101500 条 | 205.2min | 剩余53min | 延迟4s  
[2021] [2353/2955] 河南信息统计职业学院   | 101505 条 | 205.3min | 剩余53min | 延迟4s  
[2021] [2354/2955] 湖北财税职业学院     | 101507 条 | 205.4min | 剩余53min | 延迟4s  
[2021] [2355/2955] 徽商职业学院       | 101529 条 | 205.5min | 剩余52min | 延迟4s  
[2021] [2356/2955] 湖南财经工业职业技术学院 | 101537 条 | 205.5min | 剩余52min | 延迟4s  
[2021] [2357/2955] 江苏财会职业学院     | 101574 条 | 205.6min | 剩余52min | 延迟4s  
[2021] [2358/2955] 江苏旅游职业学院     | 101617 条 | 205.7min | 剩余52min | 延迟4s  
[2021] [2359/2955] 江苏商贸职业学院     | 101645 条 | 205.8min | 剩余52min | 延迟4s  
[2021] [2360/2955] 辽宁金融职业学院     | 101688 条 | 205.9min | 剩余52min | 延迟4s  
[2021] [2361/2955] 南充文化旅游职业学院   | 101720 条 | 205.9min | 剩余52min | 延迟4s  
[2021] [2362/2955] 内蒙古商贸职业学院    | 101738 条 | 206.0min | 剩余52min | 延迟4s  
[2021] [2363/2955] 泉州经贸职业技术学院   | 101748 条 | 206.1min | 剩余52min | 延迟4s  
[2021] [2364/2955] 三门峡社会管理职业学院  | 101780 条 | 206.2min | 剩余52min | 延迟4s  
[2021] [2365/2955] 三峡旅游职业技术学院   | 101799 条 | 206.2min | 剩余52min | 延迟4s  
[2021] [2366/2955] 山西财贸职业技术学院   | 101822 条 | 206.3min | 剩余51min | 延迟4s  
[2021] [2367/2955] 山西管理职业学院     | 101824 条 | 206.4min | 剩余51min | 延迟4s  
[2021] [2368/2955] 山西国际商务职业学院   | 101833 条 | 206.4min | 剩余51min | 延迟4s  
[2021] [2369/2955] 山西经贸职业学院     | 101835 条 | 206.5min | 剩余51min | 延迟4s  
[2021] [2370/2955] 山西金融职业学院     | 101841 条 | 206.6min | 剩余51min | 延迟4s  
[2021] [2371/2955] 云南财经职业学院     | 101855 条 | 206.7min | 剩余51min | 延迟4s  
[2021] [2372/2955] 云南旅游职业学院     | 101876 条 | 206.7min | 剩余51min | 延迟4s  
[2021] [2373/2955] 浙江农业商贸职业学院   | 101882 条 | 206.8min | 剩余51min | 延迟4s  
[2021] [2374/2955] 浙江舟山群岛新区旅游与健康职业学院 | 101901 条 | 206.9min | 剩余51min | 延迟4s  
[2021] [2375/2955] 广东司法警官职业学院   | 101902 条 | 206.9min | 剩余51min | 延迟4s  
[2021] [2376/2955] 海南政法职业学院     | 101918 条 | 207.0min | 剩余51min | 延迟4s  
[2021] [2377/2955] 河北司法警官职业学院   | 101967 条 | 207.1min | 剩余50min | 延迟4s  
[2021] [2378/2955] 黑龙江司法警官职业学院  | 101999 条 | 207.2min | 剩余50min | 延迟4s  
[2021] [2379/2955] 河南检察职业学院     | 102031 条 | 207.3min | 剩余50min | 延迟4s  
[2021] [2380/2955] 江西司法警官职业学院   | 102036 条 | 207.3min | 剩余50min | 延迟4s  
[2021] [2381/2955] 吉林司法警官职业学院   | 102077 条 | 207.4min | 剩余50min | 延迟4s  
[2021] [2382/2955] 宁夏警官职业学院     | 102129 条 | 207.5min | 剩余50min | 延迟4s  
[2021] [2383/2955] 山东司法警官职业学院   | 102144 条 | 207.6min | 剩余50min | 延迟4s  
[2021] [2384/2955] 云南司法警官职业学院   | 102152 条 | 207.6min | 剩余50min | 延迟4s  
[2021] [2385/2955] 阿勒泰职业技术学院    | 102162 条 | 207.7min | 剩余50min | 延迟4s  
[2021] [2386/2955] 安徽体育运动职业技术学院 | 102171 条 | 207.8min | 剩余50min | 延迟4s  
[2021] [2387/2955] 福建体育职业技术学院   | 102173 条 | 207.9min | 剩余50min | 延迟4s  
[2021] [2388/2955] 广东体育职业技术学院   | 102174 条 | 207.9min | 剩余49min | 延迟4s  
[2021] [2389/2955] 广西体育高等专科学校   | 102179 条 | 208.0min | 剩余49min | 延迟4s  
[2021] [2390/2955] 湖北体育职业学院     | 102190 条 | 208.1min | 剩余49min | 延迟4s  
[2021] [2391/2955] 湖南体育职业学院     | 102192 条 | 208.1min | 剩余49min | 延迟4s  
[2021] [2392/2955] 内蒙古体育职业学院    | 102202 条 | 208.2min | 剩余49min | 延迟4s  
[2021] [2393/2955] 宁夏体育职业学院     | 102204 条 | 208.3min | 剩余49min | 延迟4s  
[2021] [2394/2955] 山西体育职业学院     | 102204 条 | 208.3min | 剩余49min | 延迟4s  
[2021] [2395/2955] 天津体育职业学院     | 102212 条 | 208.4min | 剩余49min | 延迟4s  
[2021] [2396/2955] 云南体育运动职业技术学院 | 102212 条 | 208.5min | 剩余49min | 延迟4s  
[2021] [2397/2955] 安徽广播影视职业技术学院 | 102214 条 | 208.5min | 剩余49min | 延迟4s  
[2021] [2398/2955] 安徽艺术职业学院     | 102225 条 | 208.6min | 剩余49min | 延迟4s  
[2021] [2399/2955] 福建艺术职业学院     | 102227 条 | 208.7min | 剩余48min | 延迟4s  
[2021] [2400/2955] 广东艺术职业学院     | 102229 条 | 208.7min | 剩余48min | 延迟4s  
[2021] [2401/2955] 河北工艺美术职业学院   | 102239 条 | 208.8min | 剩余48min | 延迟4s  
[2021] [2402/2955] 河北艺术职业学院     | 102241 条 | 208.9min | 剩余48min | 延迟4s  
[2021] [2403/2955] 黑龙江艺术职业学院    | 102245 条 | 209.0min | 剩余48min | 延迟4s  
[2021] [2404/2955] 湖北艺术职业学院     | 102250 条 | 209.0min | 剩余48min | 延迟4s  
[2021] [2405/2955] 江汉艺术职业学院     | 102259 条 | 209.1min | 剩余48min | 延迟4s  
[2021] [2406/2955] 江西传媒职业学院     | 102290 条 | 209.2min | 剩余48min | 延迟4s  
[2021] [2407/2955] 江西艺术职业学院     | 102313 条 | 209.2min | 剩余48min | 延迟4s  
[2021] [2408/2955] 开封文化艺术职业学院   | 102319 条 | 209.3min | 剩余48min | 延迟4s  
[2021] [2409/2955] 科尔沁艺术职业学院    | 102331 条 | 209.4min | 剩余48min | 延迟4s  
[2021] [2410/2955] 宁夏艺术职业学院     | 102333 条 | 209.4min | 剩余47min | 延迟4s  
[2021] [2411/2955] 泉州工艺美术职业学院   | 102335 条 | 209.5min | 剩余47min | 延迟4s  
[2021] [2412/2955] 陕西艺术职业学院     | 102344 条 | 209.6min | 剩余47min | 延迟4s  
[2021] [2413/2955] 四川文化产业职业学院   | 102364 条 | 209.7min | 剩余47min | 延迟4s  
[2021] [2414/2955] 天津艺术职业学院     | 102399 条 | 209.7min | 剩余47min | 延迟4s  
[2021] [2415/2955] 云南文化艺术职业学院   | 102410 条 | 209.8min | 剩余47min | 延迟4s  
[2021] [2416/2955] 重庆交通职业学院     | 102412 条 | 209.9min | 剩余47min | 延迟4s  
[2021] [2417/2955] 石家庄医学高等专科学校  | 102425 条 | 209.9min | 剩余47min | 延迟4s  
[2021] [2418/2955] 上海震旦职业学院     | 102499 条 | 210.0min | 剩余47min | 延迟4s  
[2021] [2419/2955] 西安医学高等专科学校   | 102542 条 | 210.1min | 剩余47min | 延迟4s  
[2021] [2420/2955] 海南体育职业技术学院   | 102578 条 | 210.2min | 剩余47min | 延迟4s  
[2021] [2421/2955] 广州南洋理工职业学院   | 102591 条 | 210.3min | 剩余46min | 延迟4s  
[2021] [2422/2955] 武昌职业学院       | 102607 条 | 210.3min | 剩余46min | 延迟4s  
[2021] [2423/2955] 广东岭南职业技术学院   | 102657 条 | 210.4min | 剩余46min | 延迟4s  
[2021] [2424/2955] 上海东海职业技术学院   | 102690 条 | 210.5min | 剩余46min | 延迟4s  
[2021] [2425/2955] 北京京北职业技术学院   | 102741 条 | 210.6min | 剩余46min | 延迟4s  
[2021] [2426/2955] 广州松田职业学院     | 102750 条 | 210.7min | 剩余46min | 延迟4s  
[2021] [2427/2955] 上海工商外国语职业学院  | 102769 条 | 210.7min | 剩余46min | 延迟4s  
[2021] [2428/2955] 广西英华国际职业学院   | 102827 条 | 210.8min | 剩余46min | 延迟4s  
[2021] [2429/2955] 上海济光职业技术学院   | 102849 条 | 210.9min | 剩余46min | 延迟4s  
[2021] [2430/2955] 广东文理职业学院     | 102893 条 | 211.0min | 剩余46min | 延迟4s  
[2021] [2431/2955] 重庆能源职业学院     | 102930 条 | 211.1min | 剩余46min | 延迟4s  
[2021] [2432/2955] 贵州工商职业大学     | 102944 条 | 211.1min | 剩余46min | 延迟4s  
[2021] [2433/2955] 重庆电讯职业学院     | 102955 条 | 211.2min | 剩余45min | 延迟4s  
[2021] [2434/2955] 武汉商贸职业学院     | 102963 条 | 211.3min | 剩余45min | 延迟4s  
[2021] [2435/2955] 上海工商职业技术学院   | 103002 条 | 211.4min | 剩余45min | 延迟4s  
[2021] [2436/2955] 石家庄财经职业学院    | 103048 条 | 211.5min | 剩余45min | 延迟4s  
[2021] [2437/2955] 江西航空职业技术学院   | 103062 条 | 211.5min | 剩余45min | 延迟4s  
[2021] [2438/2955] 广州涉外经济职业技术学院 | 103107 条 | 211.6min | 剩余45min | 延迟4s  
[2021] [2439/2955] 西安海棠职业学院     | 103132 条 | 211.7min | 剩余45min | 延迟4s  
[2021] [2440/2955] 广州华商职业学院     | 103171 条 | 211.8min | 剩余45min | 延迟4s  
